Job Title,Job URL,Company,Location,Job Description,required_skills
IT Business Analyst – Treasury Banking/Financial Services,https://id.jobstreet.com/id/job/91529418?type=standard&ref=search-standalone&origin=cardTitle#sol=629547772564fc7297a7a40fb30ea9bed1aa07da,PT OBS SOLUSI TEKNOLOGI INDONESIA,Jakarta Raya,"Join our dynamic team and play a key role in delivering innovative solutions for banking and corporate treasury projects. We’re looking for a driven and detail-oriented | IT Business Analyst | who is passionate about translating business needs into effective system solutions. | Job Description: | As an | IT Business Analyst | , you will: | Work collaboratively with the project team on | banking or corporate treasury projects | . | Manage the full | Software Development Life Cycle (SDLC) | — from initial requirements to post-implementation review. | Gather and analyze requirements | through close coordination with customers and stakeholders. | Negotiate and clarify requirements | , ensuring alignment with business objectives. | Prepare high-quality | project documentation | , functional specifications, and training materials. | Conduct | Train-the-Trainer | or | end-user training | sessions. | Lead and support | System Integration Testing (SIT) | , | User Acceptance Testing (UAT) | , and | Go-Live | activities — ensuring delivery within defined timelines. | Candidate Requirements: | Minimum 3 years’ experience | as a Business Analyst, with involvement in at least | 4–5 end-to-end SDLC projects | . | Strong knowledge in | Requirement Gathering and Business Analysis | . | Excellent skills in | Analysis | , | Design | , | Communication | , | Documentation | , | Listening | , and | Presentation | . | Experience in | System Integration Testing (SIT) | and | User Acceptance Testing (UAT) | . | Technical Analyst background | is a | plus | . | Understanding of | banking accounting treatments | is a | plus | . | Solid knowledge of the | banking domain | — especially | Treasury | , | Corporate | , and | Retail Banking | — is a | strong advantage | . | BSMR certification | or other | banking risk management qualifications | is | preferable | . | What We Value: | A | positive attitude | , willingness to learn, and strong sense of | ownership | . | Ability to work both | independently | and as part of a | collaborative team | . | Strong time management skills with a | commitment to deadlines | . | Willingness to travel | within Indonesia as needed. | Important: | Resume must be submitted in | English | .","[""Go""]"
Cloud Infrastructure Engineer (Azure/AWS),https://id.jobstreet.com/id/job/91814323?type=standard&ref=search-standalone&origin=cardTitle#sol=223b9c577d84be2b26be491cb3390ee02d603b42,Abrihet Teknobalhar Informa,Surabaya,"We are | ABRIHET | and currently seeking a motivated candidate to be part of our growing operation based in Surabaya, East Java. Candidates will be filling the position of | Cloud Infrastructure Engineer & Administrator (Azure/AWS) | with details below. | Key Responsibilities: | Administer, configure, and manage Azure and AWS cloud platforms. | Develop/implement FinOps best practices for cost control. | Design/deploy Azure/AWS infrastructure (VMs, storage, networking). | Provide Windows Server administration (installation, configuration, troubleshooting). | Configure systems based on approved security designs. | Monitor resource usage; recommend performance enhancements. | Evaluate/implement new technologies and integrate into environment. | Document systems infrastructure for users/support/developers. | Implement/maintain security strategies/policies/procedures. | Plan upgrades and introduce new IT to support business needs. | Review cloud performance/workload; propose solutions. | Qualifications & Requirements: | Has 4 years experience handling Cloud Azure & AWS. | Strong knowledge of Azure and AWS (IaaS/PaaS). | Ability to work in a collaborative team (IT Services/business teams). | Analytical/problem-solving skills with attention to detail. | Communication/interpersonal skills for cross-team collaboration. | Ability to manage shared resources and complex tasks. | Quality/deadline-oriented. | Proficient in English (read/write/speak).","[""Java"", ""AWS"", ""Azure"", ""Networking"", ""Troubleshooting""]"
IT Network & Infrastructure Technician,https://id.jobstreet.com/id/job/91455606?type=standard&ref=search-standalone&origin=cardTitle#sol=dbae7962345002549f5f8cedcf70fc5a3b3561cf,OH! Print,Tangerang Selatan,"Deskripsi Pekerjaan : | Mengelola, mengkonfigurasi, dan memelihara jaringan kantor mencakup router, switch, dan perangkat WiFi (TP-Link, Ubiquiti, dll.) | Administrasi dan konfigurasi Mikrotik RouterOS: firewall rules, bandwidth management, VLAN, VPN, hotspot | Instalasi, konfigurasi, dan pemeliharaan sistem CCTV (IP Camera, NVR/DVR, remote monitoring) | Setup dan maintenance server (Windows Server / Linux): file sharing, backup, user management | Maintenance hardware PC, laptop, printer, dan seluruh perangkat IT kantor | Troubleshooting jaringan, koneksi internet, dan perangkat end-user secara cepat dan terstruktur | Dokumentasi aset IT, topologi jaringan, dan SOP teknis | Koordinasi dengan vendor ISP, vendor perangkat, dan tim internal | Kualifikasi dan Persyaratan : | Pendidikan min. D3/S1 Teknik Informatika, Teknik Komputer, Teknik Jaringan atau bidang relevan. | Pengalaman min. 1–3 tahun di bidang IT support / networking / infrastruktur | Menguasai konfigurasi Mikrotik RouterOS (wajib) — pengalaman dengan Winbox diutamakan | Familiar dengan topologi jaringan LAN/WAN, IP addressing (subnetting), DNS, DHCP | Berpengalaman dalam instalasi & troubleshooting CCTV IP Camera dan sistem NVR | Mampu melakukan instalasi OS Windows & Linux, serta maintenance PC/laptop | Memiliki SIM C aktif (diprioritaskan — mobilitas antar site jika diperlukan) | Jujur, disiplin, komunikatif, dan mampu bekerja mandiri maupun dalam tim | Domisili Tangerang Kota / Tangerang Selatan / kab. Tangerang dan sekitarnya (diutamakan)","[""Linux"", ""Networking"", ""Troubleshooting""]"
IT SUPPORT STAFF,https://id.jobstreet.com/id/job/91341133?type=standard&ref=search-standalone&origin=cardTitle#sol=9ce227f27fe41b8c369f0f88b92c4011e08a93c7,PT MANUNGGAL PERKASA,Cilacap Selatan,"Job Description: | 1.	Melakukan instalasi, konfigurasi, dan maintenance perangkat komputer (PC/laptop), printer, scanner, dan perangkat pendukung lainnya. | 2.	Menangani troubleshooting hardware, software, jaringan LAN/WiFi, serta sistem ERP perusahaan. | 3.	Melakukan monitoring terhadap kendala penggunaan aplikasi Manunggal Perkasa terhadap user secara onsite. | 4.	Melakukan instalasi dan pembaruan sistem operasi (Windows) serta aplikasi pendukung kerja. | 5.	Melakukan monitoring dan maintenance jaringan dasar (router, switch, access point). | 6.	Mendukung kebutuhan IT untuk operasional perusahaan. | ______________ | Kualifikasi: | 1.	Pendidikan minimal D3/S1 Teknik Informatika, Sistem Informasi, Teknik Komputer, atau jurusan terkait. | 2.	Terbuka untuk Fresh Graduate (pengalaman magang di bidang IT menjadi nilai tambah). | 3.	Memahami dasar-dasar troubleshooting hardware & software. | 4.	Memahami dasar jaringan komputer (TCP/IP, LAN, sharing printer, dll). | 5.	Mampu melakukan instalasi OS Windows dan aplikasi pendukung. | 6.	Memiliki kemampuan komunikasi yang baik dan mampu memberikan pelayanan yang responsif kepada user. | 7.	Bersedia untuk | penempatan kerja di Cilacap.","[""Troubleshooting""]"
Senior Webmaster & IT Systems,https://id.jobstreet.com/id/job/91728851?type=standard&ref=search-standalone&origin=cardTitle#sol=d9e7b45186d106d47fc624098f6c109dda56a477,PT. MAZARI PROPERTIES GROUP,Badung,"Key Responsibilities | System & Network Administration | ·       Ensure 24/7 availability, performance, and reliability of the corporate website and internal web applications. | ·       Manage and maintain servers (Linux/Windows), hosting environments, domains, DNS, SSL certificates, and email infrastructure. | ·       Administer the internal network (LAN/WAN/Wi-Fi), firewalls, VPN, and routing for Mazari offices and project sites. | ·       Implement and enforce cybersecurity policies: access control, backups, disaster recovery, patch management, and endpoint protection. | ·       Manage user accounts, permissions, and access rights across Google Workspace (or equivalent) and internal systems. | ·       Monitor system performance, proactively identify risks, and respond to incidents. | Web & Full Stack Development | ·       Develop, maintain, and deploy the company's internal website/application (frontend and backend). | ·       Build and iterate on internal tools supporting construction, sales, operations, and finance teams. | ·       Write clean, secure, and scalable code using modern frameworks (e.g., React / Next.js / Vue for frontend; Node.js / PHP / Python for backend). | ·       Manage databases (MySQL, PostgreSQL, MongoDB) including design, optimization, and backups. | ·       Integrate third-party APIs (CRM, booking systems, payment gateways, marketing tools). | ·       Implement CI/CD pipelines, version control (Git), and basic DevOps practices. | Webmaster & Digital Content Management | ·       Manage the complete lifecycle of the corporate website: publishing, updates, maintenance, and optimization. | ·       Upload, format, and maintain digital content (pages, images, videos, listings) in coordination with Marketing and Brand teams. | ·       Optimize website performance, SEO technical fundamentals, page speed, and mobile responsiveness. | ·       Ensure website compliance with GDPR, cookie policies, and data protection standards. | ·       Track and report on website analytics (Google Analytics, Search Console, Tag Manager). | Security & Compliance | ·       Apply cybersecurity best practices across infrastructure, code, and content. | ·       Conduct regular vulnerability checks, penetration testing coordination, and security audits. | ·       Maintain documentation of systems, procedures, and recovery plans. | ·       Ensure compliance with Indonesian data protection regulations (UU PDP) and international standards where relevant. | Support & Stakeholder Collaboration | ·       Provide first-level IT support to internal team members across offices and project sites. | ·       Liaise with external vendors (hosting, ISP, SaaS providers, cybersecurity partners). | ·       Collaborate with Marketing, Sales, Operations, and Finance to support digital initiatives. | ·       Train internal users on best practices for digital tools, security, and internal applications. | Qualifications & Requirements | Education | ·       Bachelor's Degree (S1) in Computer Science, Information Technology, Software Engineering, Information Systems, or equivalent — from a recognized Indonesian (e.g., ITB, UI, Binus, UGM, ITS, Telkom University) or international institution. | ·       Relevant professional certifications are a plus: CompTIA Network+/Security+, CCNA, AWS Certified SysOps/Developer, Microsoft Certified: Azure Administrator, Google Associate Cloud Engineer, or equivalent. | Experience | ·       5–6 years of professional experience in a hybrid role combining system/network administration, full-stack web development, and webmaster responsibilities. | ·       Proven track record of managing live production websites and internal web applications. | ·       Experience working in real estate, hospitality, or multi-entity organizations is a strong plus. | Technical Skills | ·       System & Network: Linux (Ubuntu/Debian/CentOS), Windows Server, Apache/Nginx, DNS, SSL, VPN, firewalls, backup systems. | ·       Cloud & Hosting: AWS, Google Cloud, Azure, DigitalOcean, or equivalent. | ·       Frontend: HTML5, CSS3, JavaScript/TypeScript, React, Next.js or Vue.js; Tailwind CSS. | ·       Backend: Node.js, PHP (Laravel), or Python (Django/FastAPI); RESTful APIs. | ·       Databases: MySQL, PostgreSQL, MongoDB. | ·       CMS & Tools: WordPress, Webflow, or headless CMS; Git/GitHub/GitLab; Docker basics; Notion; AI-assisted tools (Claude, Copilot).SEO & Analytics: Google Analytics 4, Search Console, Tag Manager, basic technical SEO. | ·       Cybersecurity: Access control, encryption, backup strategy, incident response basics. | Soft Skills | ·       Strong sense of ownership, autonomy, and reliability. | ·       Problem-solver with a proactive, structured approach. | ·       Detail-oriented with strong documentation habits. | ·       Ability to work cross-functionally with non-technical teams. | ·       Discreet and trustworthy when handling sensitive data and access credentials. | Language | ·       Fluent in Bahasa Indonesia (spoken and written). | ·       Professional working proficiency in English (spoken and written).","[""Python"", ""JavaScript"", ""TypeScript"", ""CSS"", ""PHP"", ""React"", ""Vue"", ""Next.js"", ""Tailwind"", ""Node.js"", ""Laravel"", ""Django"", ""FastAPI"", ""Linux"", ""AWS"", ""Azure"", ""Docker"", ""Git"", ""GitHub"", ""GitLab"", ""CI/CD"", ""Routing"", ""CCNA"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""Penetration Testing""]"
STRATEGIC SOLUTIONS ARCHITECT,https://id.jobstreet.com/id/job/91733560?type=standard&ref=search-standalone&origin=cardTitle#sol=8bbe9a4b30b3e18daf1177e0b92b6613c72cded0,Perusahaan Dirahasiakan,Jakarta Raya,"A leading international defence, engineering and maritime services group is seeking a Strategic Solutions Architect to translate customer requirements into credible technical, service, and operating solutions for Indonesia growth opportunities. | Key responsibilities | Lead solution discovery with customers, partners, business development, engineering, and delivery stakeholders. | Translate operational requirements into structured solution concepts, operating models, technical assumptions, and service propositions. | Support opportunity shaping, technical win themes, solution narratives, compliance responses, and bid differentiation. | Develop technical proposal content including scope definitions, assumptions, diagrams, solution descriptions, and response inputs. | Coordinate with group engineering, product, sustainment, delivery, and commercial teams to validate feasibility and implementation dependencies. | Support customer workshops, clarification meetings, technical presentations, and solution-defence discussions. | Identify local integration, partner, certification, delivery, and support risks early in the bid process. | Ideal profile | Bachelor degree in Engineering, Naval Architecture, Systems Engineering, Marine Engineering, Electronics, ICT, or related discipline. | 8+ years in solution architecture, systems engineering, presales engineering, technical bid leadership, or complex solution design. | Experience in maritime, defence, aerospace, heavy engineering, critical infrastructure, industrial systems, or complex technical environments preferred. | Ability to translate customer needs into practical, supportable, and commercially credible solutions. | Strong English proposal-writing and presentation skills, with professional Bahasa Indonesia capability. | Collaborative, structured, technically credible, and comfortable operating between commercial and engineering stakeholders. | Why apply | Strategic technical role at the intersection of customer need, engineering reality, and commercial growth. | Opportunity to help shape complex solutions for Indonesia from an early stage. | Suited to a systems thinker who can communicate clearly with both technical and non-technical audiences. | If you are interested in a confidential senior opportunity in Indonesia, please submit your application through this platform. | Sebuah grup internasional di bidang pertahanan, engineering, dan layanan maritim mencari Strategic Solutions Architect untuk menerjemahkan kebutuhan pelanggan menjadi solusi teknis, service, dan operating model yang kredibel untuk peluang pertumbuhan di Indonesia. | Tanggung jawab utama | Memimpin solution discovery dengan pelanggan, mitra, business development, engineering, dan delivery stakeholders. | Menerjemahkan kebutuhan operasional menjadi solution concept, operating model, technical assumptions, dan service proposition yang terstruktur. | Mendukung opportunity shaping, technical win themes, solution narratives, compliance response, dan diferensiasi bid. | Menyusun konten teknis proposal termasuk scope definition, asumsi, diagram, deskripsi solusi, dan input tender. | Berkoordinasi dengan group engineering, product, sustainment, delivery, dan commercial teams untuk memvalidasi feasibility dan dependency implementasi. | Mendukung customer workshop, clarification meeting, technical presentation, dan solution-defence discussion. | Mengidentifikasi risiko local integration, partner, certification, delivery, dan support sejak awal proses bid. | Profil ideal | Sarjana Engineering, Naval Architecture, Systems Engineering, Marine Engineering, Electronics, ICT, atau bidang terkait. | Pengalaman 8+ tahun di solution architecture, systems engineering, presales engineering, technical bid leadership, atau complex solution design. | Pengalaman di maritime, defence, aerospace, heavy engineering, critical infrastructure, industrial systems, atau lingkungan teknis kompleks menjadi nilai tambah. | Mampu menerjemahkan kebutuhan pelanggan menjadi solusi yang praktis, supportable, dan kredibel secara komersial. | Kuat dalam proposal writing dan presentasi Bahasa Inggris, serta mampu berkomunikasi profesional dalam Bahasa Indonesia. | Kolaboratif, terstruktur, kredibel secara teknis, dan nyaman bekerja di antara stakeholder commercial dan engineering. | Alasan bergabung | Peran teknis strategis di persimpangan kebutuhan pelanggan, realitas engineering, dan pertumbuhan komersial. | Kesempatan membantu membentuk solusi kompleks untuk Indonesia sejak tahap awal. | Cocok untuk systems thinker yang mampu berkomunikasi jelas dengan audiens teknis maupun non-teknis. | Jika Anda tertarik mengeksplorasi peluang senior yang bersifat rahasia di Indonesia, silakan kirimkan lamaran melalui platform ini.",[]
Developer,https://id.jobstreet.com/id/job/91669245?type=standard&ref=search-standalone&origin=cardTitle#sol=66bfc4693863cce184b58aeaca0e6711e7eb133b,PT Lintas Media Danawa,Jakarta Raya,"Responsibilities | Design, Develop, Analyze, troubleshooting related Java Development. | Involved in all aspects of the development lifecycle, including development, Testing, UAT, deployment, warranty and post-warranty bug fixes. | Conduct analysis and problem solving of application accuracy, application dependency, reporting and technical function. | Requirements: | Bachelor degree in Information Systems/Computer Science or related technical field | Have experience min. 3 years in build development system, design, analyst | Have experience in REST API Development (Springboot, Ratpack or others) | Have experience in Service Oriented Architecture / Microservices Architecture is a plus | Have experience in working with SQL Query and using mysql/oracle for databases | Have experience using AWS services is a plus | Familiar in end-to-end software development life cycle activities (planning and requirement gathering, analysis, design, coding, testing, documentation deployment) | Excellent problem-solving and analytical skills | Good teamwork and communication skills","[""SQL"", ""Java"", ""AWS"", ""MySQL"", ""Oracle"", ""API"", ""REST API"", ""Troubleshooting""]"
Cloud Engineer / DevOps Engineer,https://id.jobstreet.com/id/job/91845778?type=standard&ref=search-standalone&origin=cardTitle#sol=937e2a30514141324e6b6a1721ffad3f6c3d3ca6,PT EVOLUSI TEKNOLOGI SOLUSI,Jakarta Pusat,"PT EVOLUSI TEKNOLOGI SOLUSI, sebuah perusahaan IT Consultant di Indonesia, saat ini sedang mencari seorang | Cloud Engineer & DevOps Engineer | yang berpengalaman dan berbakat untuk penempatan di klien kami di Jakarta Pusat (banking). Sebagai Cloud Engineer atau DevOps Engineer (salah satu), Anda akan memainkan peran kunci dalam mengembangkan dan menjaga infrastruktur cloud dan otomasi proses kami, dengan fokus pada efisiensi, keandalan, dan skalabilitas. | Persyaratan | Gelar sarjana dalam Ilmu Komputer, Teknologi Informasi, atau bidang terkait. | Minimal 3 tahun pengalaman sebagai Cloud Engineer atau DevOps Engineer dalam lingkungan enterprise. | Berpengalaman menggunakan platform cloud publik seperti AWS, Azure, atau Google Cloud. | Mahir dalam alat DevOps seperti Jenkins, Docker, Kubernetes, dan Terraform. | Pengetahuan mendalam tentang konsep dan praktik DevOps, termasuk CI/CD, pemantauan, dan pemecahan masalah. | Kemampuan berkomunikasi yang baik dan kemampuan berkolaborasi dengan tim pengembangan. | Proaktif, berorientasi pada penyelesaian masalah, dan kemampuan belajar cepat.","[""AWS"", ""Azure"", ""Docker"", ""Kubernetes"", ""CI/CD"", ""Jenkins""]"
Microsoft Active Directory & Entra Engineer (AD & Entra),https://id.jobstreet.com/id/job/91813611?type=standard&ref=search-standalone&origin=cardTitle#sol=379ace5d6b3e879c94efcf7e87164ad64381eaab,Abrihet Teknobalhar Informa,Surabaya,"We are | ABRIHET | and currently seeking a motivated candidate to be part of our growing operation based in Surabaya, East Java. Candidates will be filling the position of | Microsoft Active Directory & Entra Engineer (AD & Entra) | with details below. | Key Responsibilities: | Design and implement AD and Entra solutions, seamlessly integrating them with platforms and applications. | Act as a subject matter expert on projects, covering Active Directory, Entra, AD tools, certificates, system management, capacity planning, and identity and access management solutions. | Collaborate closely with the Security Team to ensure compliance with audit requirements. | Develop and maintain documentation, processes, and procedures for disaster recovery scenarios. | Ensure effective monitoring services are set up and relevant. | Qualifications & Requirements: | 4 Years Experience Handling Microsoft Active Directory & Entra. | Proactive approach in driving AD/Entra activities, setting expectations, and following up with stakeholders. | Focus on cloud migration (Entra ID) and driving adoption discussions. | Ability to work independently, prioritize tasks, and meet deadlines. | Strong analytical and problem-solving skills, with attention to detail. | Excellent communication and interpersonal skills for cross-team collaboration. | Proficient English (read/write/speak).","[""Java""]"
SAP Supporter (Retail processes / SAP AFS / SAP for Fashion),https://id.jobstreet.com/id/job/91786735?type=standard&ref=search-standalone&origin=cardTitle#sol=67c239a1ae60518a379f709a93bbb556a5dfb261,Abrihet Teknobalhar Informa,Surabaya,"We are | ABRIHET | and currently seeking a motivated candidate to be part of our growing operation based in Surabaya, East Java. Candidates will be filling the position of | SAP Supporter / Consultant (Retail processes / SAP AFS/ SAP for Fashion) | with details below. | Key Responsibilities: | End-User Support : | Provide timely support to business users across SAP modules. Help identify whether an issue is user error, a process gap, or something that needs escalation. | Ticket Management : | Handle calls from creation to closure using ServiceNow. | Documentation Execution & Maintenance: | Execute standard operating procedures and troubleshooting steps based on SAP consultant-provided documentation. Actively maintain, improve, and suggest updates to ensure documentation stays accurate and useful for end users and the support team. | System Monitoring & Issue Detection : | Perform daily checks on SAP systems to detect and prevent issues proactively. | Testing & Access Support : | Assist with testing new features, changes, and user access management in collaboration with consultants or SAP Basis team. | Qualifications & Requirements: | Minimum 4 years of experience as Supporter/Consultant | Proficient level of English (reading, writing, speaking) | Good customer service skills | Clear written and verbal communication. Ability to communicate at any level of the organization, making yourself understood by both technicians and non- technicians | Organized, detail-oriented, and customer-focused mindset | Ability to work independently, structured, ensure follow-up, and prioritize work | Strong team player, able to work across cultures and share opinions or knowledge with colleagues | Highly Prioritized Candidate with Listed Skills Below: | Experience with S/4 HANA | Experience with Retail processes / SAP AFS/ SAP for Fashion | Experience with Dynamics 365 | Academic background in economy, sales, logistics, or similar | Experience working with Service Now support system","[""Java"", ""Troubleshooting""]"
PROJECT MANAGER (MID LEVEL),https://id.jobstreet.com/id/job/91727499?type=standard&ref=search-standalone&origin=cardTitle#sol=0300bae923f2b2527010910924fb85d996edc8a2,PT Cakrawala Putra Nusantara,Jakarta Selatan,"Qualifications: | Bachelor’s degree in Information Technology or a related field | Minimum 2–3 years of experience as a Project Manager in an IT company | Proficient in English, both written and spoken | Able to work under pressure and manage multiple projects simultaneously | Familiar with project management tools (such as Jira, Trello, Asana, or similar platforms) | Strong leadership, communication, and problem-solving skills | Responsibilities: | *Plan and define project scope, objectives, and deliverables | *Manage and coordinate project teams to ensure timely and successful project delivery | *Monitor project progress and performance on a regular basis | *Prepare and present project reports to management | *Identify potential risks and develop appropriate mitigation strategies | *Ensure project outcomes meet company standards and expectations",[]
IT Programmer,https://id.jobstreet.com/id/job/91718075?type=standard&ref=search-standalone&origin=cardTitle#sol=09d337781f3cb4e51da4b3ec68055776bf63a340,PT Stainless Steel Primavalve MajuBersama,Kabupaten Tangerang,"IT Programmer | Kualifikasi Umum: | Pendidikan minimal D3 / S1 Teknik Informatika, Sistem Informasi, atau jurusan terkait | Pengalaman minimal 1–2 tahun sebagai Programmer (fresh graduate dipertimbangkan) | Mampu bekerja mandiri maupun dalam tim | Memiliki komunikasi yang baik, bertanggung jawab, dan proaktif | Bersedia membantu IT Support apabila dibutuhkan | Tanggung Jawab: | Mengembangkan dan memelihara aplikasi berbasis ASP.NET / VB.NET dan PHP | Membuat dan memodifikasi aplikasi maupun report | Melakukan integrasi aplikasi dengan database Sybase | Melakukan support sistem/aplikasi, bug fixing, dan enhancement | Sesekali membantu IT Support (troubleshooting ringan, support user, koordinasi dengan tim IT) | Berkoordinasi dengan tim user dalam analisa kebutuhan dan perbaikan sistem | Kualifikasi Keahlian: | Menguasai ASP.NET dan PHP | Terbiasa menggunakan VB.NET | Berpengalaman menggunakan DevExpress (ASP.NET / WinForms) | Menguasai Database SQL Server | Memahami atau berpengalaman menggunakan Database Sybase menjadi nilai tambah | Mampu membuat dan mengoptimalkan Query SQL, Stored Procedure, View, dan Trigger | Memahami konsep debugging, troubleshooting, dan maintenance aplikasi | 📍 | Penempatan: Cikupa, Kabupaten Tangerang","[""SQL"", ""PHP"", "".NET"", ""Troubleshooting""]"
Engineer on Site,https://id.jobstreet.com/id/job/91668897?type=standard&ref=search-standalone&origin=cardTitle#sol=74bc8f18d236907fd722f2dbe43efc20f2f7eb71,PT Lintas Media Danawa,Batam Kota,"Note: | By sending a resume, applicants authorize Lintas Media Danawa (LMD) to save the resume, as well as other related information or data in LMD's personal database and to share it with LMD partners so the applicant can be contacted by an LMD Recruiter or LMD Recruiter partner, if anytime there is a job opportunity from LMD and LMD partners that may suit the applicant's skills and preferences. | Job description: | Lulusan SMK/D3 (Teknik Komputer Jaringan dan sejenisnya) | Memahami Instalasi &Troubleshooting 1st Layer Handling Jaringan internet/wifi | Menguasai kemampuan bahasa inggris dasar | Memiliki kemampuan berkomunikasi verbal dan tertulis dengan baik | Memiliki pengetahuan tentang jaringan komputer | Dapat membuat report daily, weekly & monthly","[""Troubleshooting""]"
Technical Sales Representative,https://id.jobstreet.com/id/job/91587844?type=standard&ref=search-standalone&origin=cardTitle#sol=21857f76877bde0eb144c28306650c5a380d6a5a,PT Tempindo Jasatama (Divisi Jakarta Temp),Papua,"Job Function: | Plan and carry out/plant trial at Freeport. Prepare, submit and present technical report and make recommendation as directed. | Maintain direct contact with Freeport key personal and work with internal functions to resolve/expedite matters. | Work with mining team, customer service and logistics personnel to establish a communication path with customer. | Job responsibilities: | Provide weekly technical service report to customer. | Inventory to reagent above 50 days of supply at customer warehouse. | Complete plant trial of Drimax 1239NF | Job Requirements : | Education: Bachelor’s degree in Mining Engineering, Chemical Engineering, Metallurgy, or a related field | Experience: Minimum 3–5 years of proven experience in B2B sales or business development, specifically within the Mining, Metal, or TIC industry. | Experience working with major mining companies such as Freeport Indonesia or similar clients | Network: Established network with mining operators, smelter owners, and major EPC firms in Indonesia is highly preferred. | Willing to be placed in Papua with Roster job arrangement",[]
Backend Developer,https://id.jobstreet.com/id/job/91680185?type=standard&ref=search-standalone&origin=cardTitle#sol=10724dee9695a6f5f17b0dd3b117c741e85a649b,PT Centria Integrity Advisory,Jakarta Selatan,"Job Description | Developing and maintaining Laravel-based web applications including secure and scalable backend systems and APIs | This role involves Identify and fix bugs, optimizing performance, ensuring system stability and security | Write clean, maintainable, and efficient code, ensuring code quality | Collaborate with frontend developers, and other team members to deliver high-quality products | Stay updated with the latest industry trends and continuously improve skills | Working hybrid (WFO + WFA) | Requirements | Minimum D3/Bachelor's degree in Information Technology or related field | At least 1 year of experience as a Web Developer | Experienced in PHP, Laravel framework, and understanding of RESTful APIs | Experienced with MySQL and/or PostgreSQL databases | Experienced with Git for version control | Understanding basic deployment & docker is a plus","[""PHP"", ""Laravel"", ""Docker"", ""Git"", ""MySQL"", ""PostgreSQL""]"
Cloud Engineer,https://id.jobstreet.com/id/job/91669387?type=standard&ref=search-standalone&origin=cardTitle#sol=226fc5c4d7046ba8907a073698c40634a9b872ef,PT Lintas Media Danawa,Tangerang,"Job Responsibilities | Rancang dan implementasi arsitektur hybrid on-premise. GCP (VPC, VPN/Interconnect, IAM). | Bangun dan pelihara pipeline CI/CD (build, test, deploy, rollback, artifact). | Kelola infrastruktur sebagai kode (Terraform, Ansible) dan standar environment. | Observability end-to-end: logging, metrics, tracing, alerting (Prometheus, Grafana, EFK, Cloud Monitoring). | Reliability & SRE: SLI/SLO/SLA, incident response, postmortem, capacity & cost optimization. | Security & compliance: secrets management, patching, OS/network hardening, audit trail. | Messaging readiness: provisioning dan tuning NATS (cluster/JetStream) & Google Pub/Sub. | Kolaborasi dengan developer/QA untuk release readiness & stabilitas environment. | Hard Skills | Platform & Cloud | Linux, Docker | GCP (IAM, VPC, Cloud SQL, GCS, Artifact Registry, Cloud Run/GKE) | Automation & IaC | Terraform, Ansible | Git, GitOps/ArgoCD | CI/CD | GitLab CI / GitHub Actions | Strategi rollback & progressive delivery | Observability | Prometheus, Grafana | ELK/EFK / Cloud Logging & Monitoring | Network & Security | TLS/SSL, reverse proxy (NGINX/HAProxy) | OS & network hardening, IAM policy | Messaging & Eventing | NATS (pub/sub, request-reply, JetStream) | Google Pub/Sub | Nice to Have | Pengalaman GKE tingkat lanjut | Service Mesh (Istio/Linkerd) | HashiCorp Vault | PCI/ISO27001 exposure | Tools — Tooling | Terraform | Ansible | GitLab/GitHub | ArgoCD | Docker | GCP Console/CLI | Prometheus | Grafana | EFK/ELK | NATS CLI | Sertifikasi (Opsional) | Google Professional Cloud DevOps Engineer | CKA/CKAD","[""SQL"", ""Linux"", ""GCP"", ""Docker"", ""Git"", ""GitHub"", ""GitLab"", ""CI/CD"", ""QA""]"
