Job Title,Job URL,Company,Location,Job Description,required_skills
QA Engineer (Banking Project),https://id.jobstreet.com/id/job/91411548?type=standard&ref=search-standalone&origin=cardTitle#sol=aecf9b932a6e59382aeb99e4cd02390acbdbc0d4,PT ABISHAR TECHNOLOGIES INDONESIA,Tangerang Selatan,"Perform end-to-end software testing including | manual and automation testing | . | Design, execute, and maintain | test cases, test scenarios, and test scripts | . | Develop and maintain | automation test scripts | for regression and critical flows. | Conduct | performance and load testing using JMeter | and analyze test results. | Collaborate closely with developers, product, and other stakeholders to ensure product quality. | Identify, document, and track bugs clearly and effectively. | Participate in requirement analysis and provide feedback from a QA perspective. | Ensure testing activities align with delivery timelines and quality standards. | Mandatory Requirements | Minimum 3+ years of experience as QA / Software Tester | . | Hands-on experience in automation testing | (not full automation, but mandatory exposure). | Experience using JMeter | for performance/load testing. | Strong understanding of | software testing methodologies, SDLC, and STLC | . | Experience in | API testing | (Postman or similar tools). | Able to write clear | test cases, test scenarios, and defect reports","[""API"", ""Postman"", ""QA"", ""Software Testing""]"
Support Engineer L3,https://id.jobstreet.com/id/job/90904237?type=standard&ref=search-standalone&origin=cardTitle#sol=20ece3cd265318518c682e2f14189dd775baec6e,PT Klik Digital Sinergi (Jakarta),Kebayoran Lama,"Job Description | Create design solution, API spec, flowchart and other prerequisite to make it easy for developed application | Develop application or feature application related with requirement, architecture design and the standard of procedure which exist in Klik Digital Sinergi (technical or non-technical) | Solving issue that happened in application with doing analyze, troubleshooting, bug fixing and enhancement in backend area | Doing troubleshooting issue in infra or application | Doing maintenance server or application | Create working health environment by prioritizing data driven, learning, collaboration and sharing with team | Minimum Qualifications | Bachelor’s degree in Informatics Engineering, or relevant fields | Having an experience minimal +1 years in Backend Developer | Understand more than 1 programming language (PHP, Java, Golang) | Familiar with Oracle Database or other types SQL database | Familiar with Linux Environment | Familiar with terminal text editor like vi, vim or nano","[""SQL"", ""Java"", ""PHP"", ""Golang"", ""Linux"", ""Oracle"", ""API"", ""Troubleshooting""]"
EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT,https://id.jobstreet.com/id/job/91805538?type=standard&ref=search-standalone&origin=cardTitle#sol=8f2c86fc970fb8a9467ea07f0a4805d9e42bc968,PT CORRA SISTEM INTERGRASI,Bali,"WE’RE HIRING! | EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT | 📍 Deployment Cities: Bali | 🕐 Full Time | 1. ABOUT THE ROLE | Field installation, configuration, testing, and operational support expert. Deploy biometric autogates, passenger devices, and integrated airport infrastructure across multiple cities. Work closely with Technical Lead and PM. | 2. KEY RESPONSIBILITIES | Field Installation: Biometric autogates, QR scanners, access control devices, sensors. Power/network cable assistance | Device Configuration: IP address, device communication, basic settings. Ensure server connectivity | System Testing: Device functionality, integration support, assist with FAT/SAT/POC | Troubleshooting: First-level issues, network, hardware. Escalate complex problems | Operational Support: On-site technical assistance, shadow operations, ensure proper device function | Documentation: Field reports, installation/testing results, configuration notes, issues encountered | 3. REQUIRED QUALIFICATIONS | Education: | Diploma/Bachelor’s in Electrical, Computer, IT, Telecommunication Engineering, or related | Experience: | 1–3 years as Field Engineer, Technical Support, System Installation, Network Support. Infrastructure projects a plus | 4. SKILLS REQUIRED | Technical: | Basic Networking (IP, LAN, troubleshooting) | Hardware Installation (cable management, equipment mounting) | System Setup (device configuration and connectivity testing) | Soft Skills: | Field environment readiness | Good problem-solving | Work under pressure | Willing to travel frequently | Willing to work night shifts for testing | 5. PREFERRED EXPERIENCE | Prior experience in: Access control, CCTV, Biometric systems, System integration, Infrastructure deployment projects | 6. WHAT WE OFFER | Opportunity on national airport projects | Hands-on with biometric/seamless systems | Large-scale system deployment exposure | Professional engineering development","[""Networking"", ""Troubleshooting""]"
IT Linux & Docker Specialist (EOS),https://id.jobstreet.com/id/job/91641890?type=standard&ref=search-standalone&origin=cardTitle#sol=de1c71972be7b140afb4b39f285ef719609a33f4,PT Password Solusi Sistem,Jakarta Pusat,"Job description | Password Solusi Sistem, a company engaged in System Integration, IT Services & Consulting for IT Infrastructure, is currently seeking a Engineer (Onsite) with the following qualifications: | Requirement: | 1. Bachelor’s degree in Electrical Engineering or equivalent. | 2. Minimum 3 years of experience in system engineering, platform, or infrastructure implementation | 3. Strong knowledge in Linux-based Operating Systems. | 4. Hands-on experience with Container & Orchestration Technologies: | a) Docker | b) Kubernetes | 5. Good communication and teamwork skills. | 6. Experience with frameworks (backend or AI-related frameworks). | 7. Strong understanding of AI / Machine Learning concepts, including: | a) Model deployment | b) AI pipeline | c) AI workload on server or cloud/on-prem environment | 8. Familiar with server, storage, and network infrastructure. | 9. Experience with automation, scripting, or DevOps workflow is an advantage, troubleshooting system or infrastructure issues. | 10. Strong troubleshooting, analytical, and documentation skills. | 11. Ability to work onsite, independently and as part of a team. | 12. Understanding of: Server (physical & virtual), Storage systems, Basic networking concepts. | 13. Willing to learn new technologies and work in an onsite environment. | Benefit : | -Basic salary, Overtime, BPJS , THR. | Work Hours : Shifting | Location : Jakarta","[""Linux"", ""Docker"", ""Kubernetes"", ""Networking"", ""Machine Learning"", ""Troubleshooting""]"
Software Engineer,https://id.jobstreet.com/id/job/91716079?type=standard&ref=search-standalone&origin=cardTitle#sol=0ddad31e5de59def2733c4bd568c69a59203be1f,Fznajm,Jakarta Raya,"Kesempatan | Pancaran Logistic sedang mencari talenta terbaik untuk bergabung sebagai HR Generalist di Jakarta. Kami memiliki 2 posisi permanen yang siap diisi oleh individu yang berdedikasi dan memiliki semangat tinggi. Ini adalah kesempatan emas untuk berkontribusi dalam tim HR kami yang inovatif. | Tanggung Jawab | - Mengelola seluruh siklus rekrutmen mulai dari pencarian hingga penawaran | - Mengembangkan dan mengimplementasikan kebijakan dan prosedur HR | - Mengelola data karyawan dan sistem informasi HR | - Memberikan dukungan HR kepada karyawan dan manajemen | - Menangani administrasi penggajian dan tunjangan | Persyaratan | - Pendidikan minimal S1 di bidang terkait | - Pengalaman minimal 2 tahun di bidang HR | - Mampu mengoperasikan Python, Java, dan SQL | - Keterampilan komunikasi dan interpersonal yang kuat | - Berorientasi pada detail dan mampu bekerja di bawah tekanan | Manfaat | - Gaji dan tunjangan yang kompetitif | - Lingkungan kerja yang kolaboratif dan suportif | - Kesempatan untuk pengembangan karir dan pelatihan | - Akses ke teknologi dan sistem HR modern | - Keseimbangan kehidupan kerja yang sehat | Tentang Kami | Pancaran Logistic adalah penyedia layanan logistik terdepan yang berkomitmen pada inovasi dan efisiensi. Kami bangga dengan budaya perusahaan yang progresif dan tim yang berdedikasi untuk memberikan hasil terbaik.","[""Python"", ""SQL"", ""Java""]"
"IT Programmer (Django, Flask)",https://id.jobstreet.com/id/job/91331548?type=standard&ref=search-standalone&origin=cardTitle#sol=154d4137b3e800c4cda52c353b171d9437edad76,Mapan Group,Waru,"Kualifikasi : | Pendidikan minimal Diploma Teknik Informatika, Sistem Informasi, atau bidang terkait. | Memiliki pengalaman minimal 1 tahun sebagai Programmer (Fresh graduate dipersilakan melamar apabila memiliki portofolio proyek). | Menguasai salah satu atau lebih bahasa pemrograman seperti: | Python (Diutamakan) | JavaScript | Memahami system ERP / Odoo di industri manufaktur diutamakan | Memahami Framework (Django, Flask atau sejenisnya). | Memahami konsep API, integrasi sistem, dan RESTful services. | Memahami dasar keamanan sistem dan data protection. | Mampu melakukan troubleshooting dan debugging. | Memiliki kemampuan analisa yang baik dan problem solving yang kuat. | Mampu bekerja secara individu maupun dalam tim. | Teliti, bertanggung jawab, dan memiliki manajemen waktu yang baik | Tanggung Jawab Utama : | Menganalisis kebutuhan sistem berdasarkan requirement dari user atau manajemen. | Mendesain dan mengembangkan aplikasi sesuai standar perusahaan. | Melakukan testing dan debugging untuk memastikan aplikasi berjalan optimal. | Melakukan pemeliharaan (maintenance) dan perbaikan sistem yang sudah berjalan. | Mengembangkan fitur baru sesuai kebutuhan operasional perusahaan. | Membuat dokumentasi teknis terkait sistem yang dikembangkan. | Berkoordinasi dengan tim IT dan departemen terkait dalam proses implementasi sistem. | Menjaga keamanan dan kerahasiaan data perusahaan. | Memberikan support teknis apabila terjadi kendala pada sistem.","[""Python"", ""JavaScript"", ""Django"", ""Flask"", ""API"", ""Troubleshooting""]"
Fotographer & Vidiographer,https://id.jobstreet.com/id/job/91533499?type=standard&ref=search-standalone&origin=cardTitle#sol=0c5c09f7767b8a2bcb4417d513d53b2603b4ad43,TONTON CLOTHING INDONESIA,Bandung,"LOWONGAN KERJA | Fotographer & Vidiographer | PT. Tonton Clothing Indonesia | , perusahaan garment ternama di Bandung, mencari fotograf dan videograf berbakat untuk bergabung dengan tim kreatif kami. Dalam peran ini, Anda akan bertanggung jawab untuk mengabadikan produk-produk dan aktivitas perusahaan kami dalam gambar dan video yang menawan, membantu mempromosikan merek kami di seluruh platform digital. | Tanggung Jawab Utama | Mengambil foto produk dan model yang menarik secara visual untuk digunakan dalam katalog, situs web, dan media sosial perusahaan. | Merekam video promosi, tutorial, dan konten sosial yang menarik dan kreatif untuk mendukung strategi pemasaran digital kami. | Menyunting dan memanipulasi foto dan video untuk memastikan kualitas hasil yang luar biasa. | Bekerja dengan tim pemasaran untuk memahami kebutuhan dan tujuan proyek, serta menghasilkan konten yang selaras dengan brand image Tonton Clothing. | Menjaga dan mengelola perpustakaan foto dan video digital perusahaan. | Keterampilan, Kualifikasi, dan Pengalaman yang Dibutuhkan | Setidaknya 2 tahun pengalaman di bidang fotografi dan videografi komersial. | Kemampuan teknis yang kuat dalam fotografi dan videografi, termasuk pengetahuan tentang peralatan, teknik pencahayaan, dan penyuntingan. | Memiliki mata yang tajam untuk komposisi, warna, dan estetika visual. | Pengalaman dalam penggunaan perangkat lunak penyuntingan foto dan video seperti Adobe Photoshop, Lightroom, dan Premiere Pro. | Kemampuan beradaptasi dengan cepat dan bekerja secara efektif dalam lingkungan yang berubah-ubah. | Pemahaman yang baik tentang tren visual dan pemasaran digital. | Manfaat Bekerja di Tonton Clothing Indonesia | Gaji kompetitif dan tunjangan menarik termasuk jaminan karyawan tetap dan asuransi ketenagakerjaan serta kesehatan. | Kesempatan untuk mengembangkan keterampilan dan karier dalam lingkungan kreatif yang dinamis. | Bekerja dengan merek pakaian ternama dari luar negeri yang terus berkembang di Indonesia. | Lingkungan kerja yang kolaboratif dan mendukung, dengan tim yang berdedikasi. | Fasilitas kerja yang modern dan nyaman di lokasi strategis di Bandung. | Jika Anda tertarik dan memiliki kualifikasi yang kami cari, lamar sekarang untuk peran fotograf dan videograf kami di Tonton Clothing Indonesia!",[]
Student Success Associate,https://id.jobstreet.com/id/job/91473085?type=standard&ref=search-standalone&origin=cardTitle#sol=80b1966953e4c55e9a1513e9d3bf76b79b09b5a6,PT. Edukita Budaya Cinta Belajar (Edukita),Jakarta Selatan,"About the role | We are seeking a dynamic, communicative, and proactive Student Success Associate to join our team. If you have a passion for education and a proven track record in sales and customer service, this role offers an exciting opportunity to manage the end-to-end customer experience.As an Associate, you will be the primary point of contact for our clients. Your goal is to bridge the gap between initial interest and successful enrollment, ensuring every student or parent receives top-tier service throughout their journey with us. | Key Responsibilities | Lead Engagement: Provide timely, professional responses to all incoming inquiries via chat; Proactively call potential leads (telemarketing) if needed. | Manage the booking process for placement tests or trial sessions for offline and online classes. | Complaint Handling: Address and resolve customer grievances with empathy and a solution-oriented mindset. | End-to-End Class Management: Oversee the full operational lifecycle of online classes, from enrollment to completion. | Hybrid Coordination: Act as the main liaison for partners to ensure the seamless execution of hybrid learning programs. | Operational & System Management: Maintain meticulous administration in trackers and CRM systems, and manage other digital tools related to class scheduling and student accounts. | On-Site Support: Willing to travel to our center to provide additional operational support or coordination whenever required. | Requirements | Proven experience in Telemarketing, Sales, Service, or the Education sector (minimum 2 - 4 years) | Exceptional verbal and written communication skills (persuasive, clear, and professional). | Strong ability to think on your feet and resolve issues independently. | Deeply service-oriented with a commitment to providing a positive customer experience. | High attention to detail and ability to manage multiple coordination tasks simultaneously. | Work Schedule & Location | 3 days WFO (Tuesday, Wednesday, Thursday) and remaining days WFH (Monday, Friday, Saturday, Sunday) | Working schedule follows a 5-day shift system/ week, including a full day on Saturday and a half day on Sunday | Willing to work in shifts, including weekends, and to work from the center if needed",[]
Teknisi Wifi (Bangka - 085836234599),https://id.jobstreet.com/id/job/91345030?type=standard&ref=search-standalone&origin=cardTitle#sol=0f219bd5acf3a55ca3598ccf3986e1cae6e677d7,PT. Yetoya Solusi Indonesia,Pangkal Pinang,"Kualifikasi : | Pendidikan | Min. | SMA | / | SMK | / | MA | / | Paket C | Sederajat | Pengalaman/Non | - | Pengalaman | ( | Terbuka untuk Fresh Graduated | ) | Memiliki SIM C | dan | BPJS Kesehatan | / | KIS | yang | Aktif | ( | Lebih Diutamakan | ) | Tidak Takut Ketinggian | Wajib Bersedia | Ditempatkan Sesuai Area Kerja yang Dibutuhkan ( | Sistem Rolling | ) : | Pangkal Pinang | , | Sungai Liat | , | Koba | , | Toboali | , | Kelapa | , | Muntok | & | Belinyu | Benefit : | Gaji Pokok + Lembur | BPJS Kesehatan + Ketenagakerjaan | THR + Cuti Tahunan | Asuransi Kesehatan Swasta (Cover Istri | & | Maks. 3 Anak) | Mess Tempat Tinggal | Gathering Karyawan + Bonus Tahunan",[]
AI Engineer,https://id.jobstreet.com/id/job/91705516?type=standard&ref=search-standalone&origin=cardTitle#sol=e773ee790a4f0ee3dfadcb50a3afa71d2a502d9e,PT Cemerlang Multimedia,Bandung,"Requirements: | Min. S1 Ilmu Komputer, Sistem Informasi & setara | Min. 2 tahun pengalaman di bidang data, analitik, pengembangan perangkat lunak | Pengalaman menggunakan LLM (Claude, GPT, Gemini, dll) | Pengalaman menulis & mengoptimalkan prompt untuk large language model | Paham arsitektur RAG (Retrieval-Augmented Generation) | Berpengalaman dgn SQL, pengelolaan database | Memahami konsep KPI, metrik bisnis, & laporan keuangan dasar | Komunikasi baik, bekerja sama lintas tim (teknis & non-teknis) | Job Desc: | Mengelola, mengembangkan system prompt yg mengatur perilaku LLM sesuai kebutuhan bisnis | Memperbarui, mengorganisasi knowledge base perusahaan (dokumen konteks, kamus data, glosarium bisnis) | Memonitor kualitas output AI & melakukan review akurasi secara berkala | Mengelola pipeline RAG untuk meningkatkan pengindeksan dan pencarian dokumen | Mendefinisikan dan memelihara definisi KPI, formula metrik, dan logika bisnis dalam knowledge base | Memvalidasi bahwa respons AI akurat & konsisten | Menjadi PIC bagi tim yang menggunakan platform AI & mengumpulkan feedback | Berkolaborasi dengan developer saat dibutuhkan perubahan integrasi atau infrastruktur | Mendokumentasikan setiap perubahan pada prompt, knowledge base, & perilaku sistem | Skills: | Prompt Engineering | SQL (MySQL / PostgreSQL) | RAG Pipeline Management | LLM API Integration | Knowledge Base & Data Dictionary Management | Git / Version Control | REST API (dasar)","[""SQL"", ""Git"", ""MySQL"", ""PostgreSQL"", ""API"", ""REST API"", ""LLM"", ""Prompt Engineering""]"
Technical Consultant - Central Java based,https://id.jobstreet.com/id/job/91787274?type=standard&ref=search-standalone&origin=cardTitle#sol=6f0cf539d130cb956705827e4193a676af982aba,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),Semarang,"Key Responsibilities | Solution Design: | Able to design end-to-end solutions involving data center hardware, networking stacks, and multi-layered security frameworks. | Technical Presentations: | Conduct high-impact product demonstrations and technical presentations for both technical staff and sales audiences. | Proof of Concept (PoC): | Manage and execute PoCs to validate that proposed solutions meet the customer’s technical and business requirements. | Proposal & RFP Support: | TAble to work on RFPs/RFIs, ensuring all technical requirements (networking, security, compliance) are accurately addressed. | Market Insight: | Stay ahead of trends in technology like AI driven architecture. | Technical Qualifications | Fresh Graduate of Bachelor Degree in Informatics Engineering / Telecommunication / Computer Engineering | Have basic knowledge in Information Technology (data center & IT Infrastructure, Core Networking, Security, Modern Operations) | Willing to work mobile across Jawa Tengah & Yogyakarta | Preferred Certifications | Cisco (CCNA/CCNP), Palo Alto (PCNSA/PCNSE), or Fortinet (NSE).","[""Networking"", ""Cisco"", ""CCNA""]"
IT Business Partner Intern,https://id.jobstreet.com/id/job/91611759?type=standard&ref=search-standalone&origin=cardTitle#sol=19cb0a6f05bddb9ba1e7135a3b6b36cdbb4f7b2c,PT Adira Dinamika Multi Finance Tbk,Jakarta Selatan,"Job Description: | Mengelola risk dan issue log | Memastikan komunikasi efektif dan mengelola meeting. | Menjadi penghubung antara Departemen IT dan unit bisnis lainnya dalam suatu perusahaan | Memahami kebutuhan bisnis dan menerjemahkannya menjadi solusi teknologi yang sesuai. | Mengelola MoM arau Minutes of Meeting | Qualifications: | Mahasiswa aktif universitas yang mengambil jurusan Bisnis, Sistem Informasi, Teknologi Informasi, Teknik, atau bidang yang setara. | Memiliki pengalaman berorganisasi, mengerjakan atau memimpin suatu project | memiliki kemampuan komunikasi bisnis yang baik untuk follow up task kepada Divisi lain dan IT | Proaktif, memiliki sikap yang baik, dan memiliki passion yang kuat untuk mempelajari hal-hal baru. | Keterampilan yang kuat dalam komunikasi, negosiasi, analisis data (Excel Pivot), visualisasi data (Powerpoint), Excel dan Word | Bersedia berkomitmen untuk magang selama 12 bulan Work From Office (WFO).","[""Excel""]"
Technical Writer,https://id.jobstreet.com/id/job/91834480?type=standard&ref=search-standalone&origin=cardTitle#sol=f3b66aee2f59aa4fb76d0e02b645d21ef56e74f1,PT Intikom Berlian Mustika - Talent Acquisition,Jakarta Raya,"Menyusun dan memelihara dokumentasi teknis seperti | BRD, FSD, TSD, User Guide, SOP | , dan dokumen lainnya | Menerjemahkan kebutuhan bisnis dan hasil diskusi teknis menjadi dokumentasi yang jelas dan terstandarisasi | Mendokumentasikan perubahan sistem, keputusan proyek, serta hasil analisis | Menyiapkan dokumentasi untuk kebutuhan | audit, regulator, dan knowledge transfer | Mengelola | version control | dan memastikan konsistensi dokumentasi | Berkolaborasi dengan tim | Developer, QA, Business Analyst, dan Project Manager | untuk menggali informasi teknis | Mengelola dan merapikan | repository dokumentasi | agar mudah diakses dan digunakan | Qualifikasi : | Minimal S1 di bidang IT, Sistem Informasi, Teknik, atau bidang terkait | Pengalaman 2–5 tahun sebagai: | Technical Writer (IT) | Documentation Specialist | IT Business Analyst Support | Memiliki kemampuan | writing & documentation | yang sangat baik (jelas, sistematis, dan user-friendly) | Memahami jenis dokumentasi: | BRD, FSD, TSD, API Documentation, User Manual | Familiar dengan tools: | Confluence / SharePoint / Notion / Google Docs | Memahami dasar | SDLC (Agile / Waterfall) | Mampu berkomunikasi dengan tim teknis dan non-teknis | ⭐ Nice to Have | Pengalaman membuat | API documentation (Swagger / Postman) | Pengalaman di industri | perbankan / fintech | Familiar dengan | diagram tools | (Visio, Draw.io, Lucidchart) | Memahami dasar | system integration / API","[""API"", ""Postman"", ""Agile"", ""QA""]"
IT Programmer,https://id.jobstreet.com/id/job/91790586?type=standard&ref=search-standalone&origin=cardTitle#sol=36e31b7654cb2afa49b4f652b00c60866d43b830,PT Estetika Prima Duti Utama,Jakarta Selatan,"Deskripsi Pekerjaan : | Maintenance & Development: | Maintenance Aplikasi & Website: Melakukan pemeliharaan rutin, pembaruan konten, serta optimalisasi performa pada website perusahaan dan aplikasi internal (seperti POS atau SIMRS). | Bug Fixing: Mengidentifikasi, mendiagnosis, dan memperbaiki bug atau error pada kode aplikasi berbasis Laravel maupun layanan backend berbasis Golang. | Feature Update: Mengembangkan fitur sederhana atau modul tambahan pada aplikasi yang sudah ada sesuai dengan kebutuhan operasional klinik. | API Management: Mengelola konektivitas data antar sistem (integrasi API) untuk memastikan sinkronisasi data yang akurat antara aplikasi kasir, website, dan database pusat. | Data & Security: | Memastikan struktur database (MySQL/MsSQL) tetap efisien dan melakukan migrasi data jika diperlukan saat ada pembaruan aplikasi. | Menjaga keamanan kode sumber (source code) dan mengelola versi aplikasi menggunakan Git. | Kualifikasi : | Hard Skills : | Keahlian Framework: Memahami konsep MVC pada Laravel (PHP) dan dasar-dasar pengembangan microservices atau high-performance backend menggunakan Golang. | Web Development: Menguasai dasar-dasar Frontend (HTML, CSS, JavaScript) untuk kebutuhan maintenance website. | Database Management: Mahir dalam penulisan query SQL serta memahami relasi antar tabel untuk database perusahaan. | Version Control: Memahami penggunaan Git (GitHub/GitLab) untuk manajemen kode. | Soft Skills & Kriteria Lain: | Problem Solving: Kemampuan logika yang kuat dalam menelusuri alur kode yang error. | Continuous Learning: Memiliki kemauan tinggi untuk mempelajari teknologi baru, terutama transisi dari sistem monolitik ke sistem yang lebih modern. | Detail Oriented: Teliti dalam melakukan pengujian aplikasi sebelum dirilis ke lingkungan produksi (cabang klinik).","[""SQL"", ""JavaScript"", ""HTML"", ""CSS"", ""PHP"", ""Golang"", ""Laravel"", ""Git"", ""GitHub"", ""GitLab"", ""MySQL"", ""API""]"
Database Engineer,https://id.jobstreet.com/id/job/91047847?type=standard&ref=search-standalone&origin=cardTitle#sol=132c6da0a32fa0bdac5e907164f3b378407fc456,Super Bank Indonesia,Jakarta Raya,"About the Role | Database Engineer is the one who specializes in designing, developing, and maintaining database systems. Their main responsibility is to ensure that the database operates efficiently, securely, and effectively to meet the needs of an organization. | Work Responsibilities | Maintaining and enhancing the performance of existing database programs. | Assisting database development teams in designing new database programs that meet the organization's data storage needs. | Monitoring databases and related systems to ensure optimized performance. | Writing new support programs and scripts to increase database operation automation. | Reviewing database and user reports, as well as system information. | Performing debugging procedures on database scripts and programs, as well as resolving conflicts. | Mentoring database administrators and providing them with technical support. | Adhering to best practices in securely storing, backing up, and archiving data. | Documenting processes related to database design, configuration, and performance. | Keeping abreast of developments and best practices in database engineering. | Job Requirements | Bachelor's degree in information systems, information technology, computer science, or related fields. | 3+ years experience as a DBA working with either PostgreSQL or MySQL in a Linux environment. | In-depth knowledge of Structured Query Language (SQL). | Extensive experience with database technologies and architecture. | Sound knowledge of best practices in database engineering and data security. | Strong organizational skills and attention to detail. | Exceptional problem-solving and critical thinking skills. | Willingness to learn and work on multiple databases | Strong working knowledge of RDBMS high availability solutions. | Strong working knowledge of RDBMS performance tuning. | Experience working on large products for end users. | Ability to thoroughly understand complex business and technical issues related to databases and influence decision making. | Ability to work both independently and as part of a team. | Quick learner, willing to take initiative, enthusiastic about work, determined and thorough. | Excellent collaboration and communication skills. | Leadership Competency | Individual Contributor | Job Requirement | Education: Bachelor Degree","[""SQL"", ""Linux"", ""MySQL"", ""PostgreSQL""]"
Teknisi Jaringan Wifi - Area Kubu Raya,https://id.jobstreet.com/id/job/91586129?type=standard&ref=search-standalone&origin=cardTitle#sol=3504059e30782b175e095b60b383d7e551c2c047,PT Duta Generasi Mandiri,Kubu Raya,- Melakukan aktivitas instalasi dan aktivasi kepada pelanggan. | - Memberikan dukungan teknis kepada pelanggan melalui pemecahan masalah jarak jauh atau di tempat. | - Memberikan solusi teknis untuk mendukung peralatan jaringan akses pelanggan. | - Memberikan informasi dan memastikan layanan pelanggan bisa di gunakan dan tidak terkendala. | - Memastikan pelanggan mengerti apabila terjadi kendala baik secara teknis atau non teknis | - Memastikan layanan yang disediakan oleh perusahaan dapat diterima dengan baik oleh pelanggan sesuai dengan visi dan misi perusahaan.,[]
AI Engineer,https://id.jobstreet.com/id/job/91594600?type=standard&ref=search-standalone&origin=cardTitle#sol=46f9f381449bf2060f3737e01192386fc522372f,PT Indocyber Global Teknologi,Jakarta Raya,Melakukan analisis dan perancangan model AI | Melakukan pengembangan model AI yang akan digunakan | Melakukan evaluasi model AI | Tools: | Azure AI Search dan GCP,"[""Azure"", ""GCP""]"
Software Engineer,https://id.jobstreet.com/id/job/91527462?type=standard&ref=search-standalone&origin=cardTitle#sol=c31346737973f9c5d535d289596099a4ee1f1265,SIRCLO,Tangerang,"Job Description: | Design, develop, test, deploy, maintain and improve software. | Manage individual project priorities, deadlines and deliverables. | Mentor other team members. | Requirements: | Have a Bachelor’s degree in Computer Science or a related technical field, with relevant practical experience. | Possess an in-depth understanding of web standards and protocols, including JavaScript, Golang, and Python. | Experience or interest in UI/UX design is a plus. | Demonstrate professional working proficiency and strong communication skills in English, both verbal and written. | Show an interest in and ability to learn additional programming languages as needed. | Have a solid understanding of key principles in software engineering and computer science. | Be eager to explore, learn, and implement new technologies, programming languages, and concepts.","[""Python"", ""JavaScript"", ""Golang"", ""UI/UX""]"
Sales IT Distributor (Server Storage) Surabaya,https://id.jobstreet.com/id/job/91668638?type=standard&ref=search-standalone&origin=cardTitle#sol=cd38a3493f6eb8bbe93cd62f5e6dd784a3c226a6,PT Password Solusi Sistem,Surabaya,"Responsibilities: | Introducing company profile , hunting new & maintain existing channel partner , distribute product to achieve sales targets. | Qualifications: | Min. D3 | Min. 2 years work experience as sales in IT Distribution (server & Storage) , more advantage if you have partner database in B2B | Willingness and ability to travel , can do attitude , high motivated personality | Benefit: | Competitive salary , Commission , Trip Achiever Reward , Outing , Employee training & development , BPJS TK & BPJS Kesehatan , Medical Reimbursement , etc. | Work Days : Monday - Friday | Location: Surabaya",[]
Software Engineer,https://id.jobstreet.com/id/job/91345342?type=standard&ref=search-standalone&origin=cardTitle#sol=88096cec253eb3a1970ddec27fc32c2da0674108,PT METEOR INOVASI DIGITAL,Kabupaten Tangerang,"Key Responsibilities: | Follow best coding practices and standards defined by software management | Adhere to secure coding practices aligned with OWASP guidelines | Perform unit testing with preference for Test-Driven Development (TDD) | Identify, troubleshoot, and fix software defects efficiently | Continuously improve code quality, performance, and maintainability | Participate in System Integration Testing (SIT) to ensure end-to-end functionality | Prepare and maintain accurate technical documentation | Follow Agile methodologies throughout the development lifecycle | Ensure on-time delivery of assigned development tasks | Maintain clear visibility of progress and proactively communicate and escalate roadblocks | Qualifications: | Bachelors degree in Computer Science, Software Engineering, or related field, or equivalent BSc qualification with 3+ years of experience | Minimum 1+ year of experience in Software Engineering | Strong analytical, problem-solving, teamwork, and communication skills | Good understanding of programming fundamentals, concepts, and algorithms | Ability to code using at least one programming language and willingness to learn others | Good understanding of Database Management Systems (DBMS) | Good knowledge of Scrum and Agile practices, including sprint planning, daily stand-ups, backlog grooming, reviews, and retrospectives","[""Agile"", ""Scrum""]"
